,s20230901019,s20230901020,s20230901021,s20230901022,s20230901023,s20230901024,s20230901025,s20230901026,s20230901027,s20230901028,s20230901029,s20230901030,s20230901031,s20230901032,s20230901033,s20230901052,s20230901053,s20230901054,s20230901055,s20230901056,s20230901057,s20230901058,s20230901059,s20230901060,s20230901079,s20230901080,s20230901081,s20230901082,s20230901083,s20230901084,s20230901085,s20230901086,s20230901087
C13H10O9S1,-1.36326933618419,-1.36326933618419,-1.36326933618419,-1.36326933618419,-1.36326933618419,-1.36326933618419,-1.36326933618419,-1.36326933618419,NA,-1.36326933618419,-1.36326933618419,-1.36326933618419,-1.36326933618419,-1.36326933618419,-1.36326933618419,-1.36326933618419,-1.36326933618419,NA,NA,-1.36326933618419,-1.36326933618419,-1.36326933618419,-1.36326933618419,NA,-1.36326933618419,NA,-1.36326933618419,-1.36326933618419,-1.36326933618419,-1.36326933618419,-1.36326933618419,-1.36326933618419,-1.36326933618419
C14H10O8S1,-1.00774785325914,-1.00774785325914,-1.00774785325914,-1.00774785325914,-1.00774785325914,-1.00774785325914,NA,-1.00774785325914,NA,-1.00774785325914,-1.00774785325914,-1.00774785325914,-1.00774785325914,-1.00774785325914,-1.00774785325914,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00774785325914,-1.00774785325914,-1.00774785325914,-1.00774785325914,-1.00774785325914,-1.00774785325914,-1.00774785325914,-1.00774785325914,-1.00774785325914
C14H10O9S1,-0.886496297509594,-0.886496297509594,-0.886496297509594,-0.886496297509594,-0.886496297509594,-0.886496297509594,-0.886496297509594,NA,-0.886496297509594,-0.886496297509594,-0.886496297509594,-0.886496297509594,-0.886496297509594,-0.886496297509594,-0.886496297509594,-0.886496297509594,-0.886496297509594,-0.886496297509594,NA,-0.886496297509594,-0.886496297509594,-0.886496297509594,NA,NA,-0.886496297509594,-0.886496297509594,NA,-0.886496297509594,-0.886496297509594,-0.886496297509594,-0.886496297509594,-0.886496297509594,-0.886496297509594
C15H12O8S1,-1.39663737960646,-1.39663737960646,-1.39663737960646,-1.39663737960646,NA,-1.39663737960646,NA,NA,NA,-1.39663737960646,-1.39663737960646,NA,-1.39663737960646,-1.39663737960646,-1.39663737960646,-1.39663737960646,-1.39663737960646,-1.39663737960646,-1.39663737960646,-1.39663737960646,-1.39663737960646,-1.39663737960646,-1.39663737960646,NA,-1.39663737960646,NA,-1.39663737960646,-1.39663737960646,-1.39663737960646,-1.39663737960646,-1.39663737960646,-1.39663737960646,-1.39663737960646
C16H14O8S1,-0.748292516485487,-0.748292516485487,NA,-0.748292516485487,-0.748292516485487,-0.748292516485487,NA,-0.748292516485487,NA,-0.748292516485487,-0.748292516485487,-0.748292516485487,-0.748292516485487,-0.748292516485487,-0.748292516485487,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.748292516485487,-0.748292516485487,-0.748292516485487,-0.748292516485487,NA,-0.748292516485487,-0.748292516485487,-0.748292516485487,-0.748292516485487
C15H12O9S1,-1.22513120638256,-1.22513120638256,-1.22513120638256,-1.22513120638256,-1.22513120638256,-1.22513120638256,-1.22513120638256,-1.22513120638256,NA,-1.22513120638256,-1.22513120638256,NA,-1.22513120638256,-1.22513120638256,-1.22513120638256,-1.22513120638256,-1.22513120638256,NA,-1.22513120638256,-1.22513120638256,-1.22513120638256,-1.22513120638256,-1.22513120638256,NA,-1.22513120638256,-1.22513120638256,-1.22513120638256,-1.22513120638256,-1.22513120638256,-1.22513120638256,-1.22513120638256,-1.22513120638256,-1.22513120638256
C16H14O9S1,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,NA,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,NA,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112,-1.58634292159112
C13H12O8S1,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,NA,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589,-1.72142671613589
C14H14O8S1,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,NA,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553,-1.77945453049553
C14H12O8S1,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,NA,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598,-1.62199418564598
C15H14O8S1,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,NA,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593,-1.68165585944593
C13H12O9S1,-1.16809066482497,-1.16809066482497,-1.16809066482497,-1.16809066482497,-1.16809066482497,-1.16809066482497,-1.16809066482497,-1.16809066482497,NA,-1.16809066482497,-1.16809066482497,-1.16809066482497,NA,-1.16809066482497,NA,-1.16809066482497,-1.16809066482497,-1.16809066482497,NA,-1.16809066482497,-1.16809066482497,-1.16809066482497,-1.16809066482497,NA,-1.16809066482497,-1.16809066482497,-1.16809066482497,-1.16809066482497,-1.16809066482497,NA,-1.16809066482497,-1.16809066482497,-1.16809066482497
C14H14O9S1,-1.66235960526308,-1.66235960526308,-1.66235960526308,-1.66235960526308,-1.66235960526308,-1.66235960526308,-1.66235960526308,-1.66235960526308,-1.66235960526308,-1.66235960526308,-1.66235960526308,-1.66235960526308,-1.66235960526308,-1.66235960526308,-1.66235960526308,-1.66235960526308,-1.66235960526308,-1.66235960526308,NA,-1.66235960526308,-1.66235960526308,-1.66235960526308,-1.66235960526308,NA,-1.66235960526308,-1.66235960526308,-1.66235960526308,NA,-1.66235960526308,-1.66235960526308,-1.66235960526308,-1.66235960526308,-1.66235960526308
C14H12O9S1,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,NA,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811,-2.14727438216811
C15H14O9S1,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,NA,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959,-1.67676017559959
C15H12O7S1,0.624170743424644,0.624170743424644,NA,0.624170743424644,0.624170743424644,0.624170743424644,NA,NA,NA,0.624170743424644,0.624170743424644,0.624170743424644,0.624170743424644,0.624170743424644,0.624170743424644,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624170743424644,NA,0.624170743424644,0.624170743424644,0.624170743424644,0.624170743424644,0.624170743424644,0.624170743424644,0.624170743424644
C13H10O7S1,-0.789771198616096,-0.789771198616096,-0.789771198616096,-0.789771198616096,-0.789771198616096,-0.789771198616096,-0.789771198616096,NA,NA,-0.789771198616096,-0.789771198616096,-0.789771198616096,NA,-0.789771198616096,-0.789771198616096,-0.789771198616096,-0.789771198616096,-0.789771198616096,-0.789771198616096,-0.789771198616096,-0.789771198616096,-0.789771198616096,-0.789771198616096,NA,-0.789771198616096,NA,NA,NA,-0.789771198616096,-0.789771198616096,-0.789771198616096,-0.789771198616096,-0.789771198616096
C14H10O6S1,-0.456939254522612,-0.456939254522612,-0.456939254522612,-0.456939254522612,-0.456939254522612,NA,-0.456939254522612,NA,NA,-0.456939254522612,-0.456939254522612,-0.456939254522612,NA,-0.456939254522612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C13H12O6S1,-1.05195014895605,-1.05195014895605,-1.05195014895605,-1.05195014895605,-1.05195014895605,-1.05195014895605,-1.05195014895605,-1.05195014895605,NA,-1.05195014895605,-1.05195014895605,-1.05195014895605,NA,-1.05195014895605,-1.05195014895605,-1.05195014895605,-1.05195014895605,NA,-1.05195014895605,-1.05195014895605,-1.05195014895605,NA,-1.05195014895605,NA,-1.05195014895605,NA,NA,-1.05195014895605,NA,-1.05195014895605,-1.05195014895605,-1.05195014895605,-1.05195014895605
C14H14O6S1,-1.20470556110113,-1.20470556110113,-1.20470556110113,-1.20470556110113,-1.20470556110113,NA,-1.20470556110113,-1.20470556110113,-1.20470556110113,-1.20470556110113,-1.20470556110113,NA,-1.20470556110113,-1.20470556110113,-1.20470556110113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.20470556110113,-1.20470556110113,-1.20470556110113,-1.20470556110113,-1.20470556110113,-1.20470556110113,-1.20470556110113
C14H12O6S1,-0.737838322886185,-0.737838322886185,-0.737838322886185,NA,-0.737838322886185,-0.737838322886185,NA,-0.737838322886185,NA,-0.737838322886185,-0.737838322886185,NA,NA,-0.737838322886185,-0.737838322886185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C13H12O7S1,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,NA,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479,-1.77217765899479
C14H14O7S1,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,NA,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035,-2.08278501352035
C14H12O7S1,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,NA,-1.83904485141303,NA,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303,-1.83904485141303
C15H14O7S1,-0.832158861623081,-0.832158861623081,-0.832158861623081,-0.832158861623081,-0.832158861623081,-0.832158861623081,NA,-0.832158861623081,-0.832158861623081,-0.832158861623081,-0.832158861623081,-0.832158861623081,-0.832158861623081,-0.832158861623081,-0.832158861623081,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.832158861623081,-0.832158861623081,-0.832158861623081,-0.832158861623081,-0.832158861623081,-0.832158861623081,-0.832158861623081,-0.832158861623081,-0.832158861623081
C10H8O6S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.618358915244855,0.618358915244855,0.618358915244855,0.618358915244855,0.618358915244855,0.618358915244855,0.618358915244855,0.618358915244855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C10H10O6S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54543053665869,2.54543053665869,2.54543053665869,2.54543053665869,2.54543053665869,2.54543053665869,NA,2.54543053665869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C12H12O6S1,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,NA,-1.71156992434193,NA,NA,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193,-1.71156992434193
C13H14O6S1,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288,NA,-2.2239819844288,NA,-2.2239819844288,-2.2239819844288,NA,-2.2239819844288,-2.2239819844288,-2.2239819844288,-2.2239819844288
C12H12O7S1,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,NA,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597,-2.39144241337597
C13H14O7S1,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,NA,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106,-2.07948329232106
C11H12O6S1,-1.40942529907901,-1.40942529907901,-1.40942529907901,-1.40942529907901,-1.40942529907901,-1.40942529907901,-1.40942529907901,-1.40942529907901,-1.40942529907901,-1.40942529907901,-1.40942529907901,-1.40942529907901,NA,-1.40942529907901,-1.40942529907901,-1.40942529907901,-1.40942529907901,-1.40942529907901,-1.40942529907901,-1.40942529907901,-1.40942529907901,-1.40942529907901,-1.40942529907901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C12H14O6S1,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,NA,-2.1762599626994,NA,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994,-2.1762599626994
C11H12O7S1,-0.84892993796842,-0.84892993796842,-0.84892993796842,-0.84892993796842,-0.84892993796842,-0.84892993796842,-0.84892993796842,-0.84892993796842,-0.84892993796842,-0.84892993796842,-0.84892993796842,-0.84892993796842,NA,-0.84892993796842,NA,-0.84892993796842,-0.84892993796842,-0.84892993796842,-0.84892993796842,-0.84892993796842,-0.84892993796842,-0.84892993796842,-0.84892993796842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C12H14O7S1,-1.8796495613197,-1.8796495613197,-1.8796495613197,-1.8796495613197,-1.8796495613197,-1.8796495613197,-1.87964956131971,-1.8796495613197,-1.8796495613197,-1.8796495613197,-1.8796495613197,-1.8796495613197,-1.87964956131971,-1.87964956131971,-1.8796495613197,-1.87964956131971,-1.8796495613197,-1.8796495613197,-1.8796495613197,-1.8796495613197,-1.8796495613197,-1.87964956131971,-1.8796495613197,NA,-1.8796495613197,NA,-1.8796495613197,-1.8796495613197,-1.87964956131971,-1.8796495613197,-1.8796495613197,-1.87964956131971,-1.8796495613197
C10H12O7S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.937102696716711,-0.937102696716711,-0.937102696716711,NA,-0.937102696716711,-0.937102696716711,-0.937102696716711,-0.937102696716711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11H14O7S1,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,NA,-2.16646958800127,NA,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127,-2.16646958800127
C11H10O5S1,1.62644535800992,1.62644535800992,1.62644535800992,1.62644535800992,1.62644535800992,1.62644535800992,1.62644535800992,1.62644535800992,NA,1.62644535800992,1.62644535800992,1.62644535800992,NA,1.62644535800992,NA,1.62644535800992,1.62644535800992,NA,1.62644535800992,1.62644535800992,1.62644535800992,1.62644535800992,1.62644535800992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C10H8O5S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.581204485822881,NA,NA,0.581204485822881,0.581204485822881,0.581204485822881,0.581204485822881,0.581204485822881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
