,s20230217007,s20230217008,s20230217009,s20230217010,s20230217011,s20230217012,s20230217013,s20230217031,s20230217032,s20230217033,s20230217034,s20230217035,s20230217036,s20230217037,s20230217046,s20230217047,s20230217048,s20230217049,s20230217050,s20230217051,s20230217052,s20230217053,s20230217070,s20230217071,s20230217072,s20230217073,s20230217074,s20230217075,s20230217076,s20230217087,s20230217088,s20230217089,s20230217090,s20230217091,s20230217092,s20230217093,s20230217094,s20230217112,s20230217113,s20230217114,s20230217115,s20230217116,s20230217117,s20230217118,s20230217119
19fd5d45aa61a0653b7292ca1088df40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74638794448669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d24825a548a86ce507c5f91f87aeecc9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47609896538555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b1fef5615627aae5874f64796105e70b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64043741372085,NA,NA,NA
ecb8a810941136f425c3952719abed99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14393015374958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
081bd9b6045fccf689927e7b8914bf4f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68500861831326,NA,NA,NA,NA,NA,NA
ef11402b7512f35afb8024a59c7db812,NA,NA,NA,NA,NA,NA,1.95143721364989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26382ad0b3ed3534db1f54bb1f4f7cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28706538295638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28706538295638,NA,NA,NA,NA,3.28706538295637,NA,3.28706538295638,3.28706538295638,NA,NA,NA
41cd659c965926335939621491661793,NA,2.01006077347724,NA,NA,2.01006077347724,2.01006077347723,2.01006077347724,NA,NA,2.01006077347723,2.01006077347723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01006077347724,NA,NA,NA,NA,NA,NA,2.01006077347724,NA,NA,NA,NA
0950cb73361c4f87181549b42b3586f5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65724908071036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95c712e3cd6dbb6144d42b660aa1b1c7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.673688873169965,NA,NA,0.673688873169966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45b65e6aded317a2c57dd36963381792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26952445315188,NA,NA,NA,NA
03a78d9e952ed13444c8219983203d52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15400057858903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20ea4c74a0b4393e358a7456bdfd5fec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28487778291849,NA
2a2b56139119696d4abe04fa589c39c8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38592331101548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9e5a408d493ee1f9a1a8ab66238ecc3a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35700459369762,NA,1.35700459369762,1.35700459369762,NA,NA,NA
9fb191bd1349bc936297ef4bd0069bad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19806316811004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cad4eb194d0c8739065ba1e9df371182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992396463701775,NA,NA,NA,NA,NA,NA,0.992396463701773,NA,NA,NA,NA
8ff6d148d23755970bb6ec715effa208,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09664471371356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f422fcae5a8728c37a6d608659741f74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640933303521771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167d797ccc094d3cd557449c83968616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43939077657369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c97744f6c4ea7b60203a44f7057c62eb,NA,NA,NA,NA,NA,NA,NA,NA,1.7144430168651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63f6d707f49f1c07f038ef39b86c867b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7597643500268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59efd7062b471af902ec589644ed8446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95893315142404,NA,NA,NA,NA,NA
af8b6d27501799c5e4ee0d4d6fac3f03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985872043219128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8fe1f5d7c647c8025ef3b01d987b91e1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84370100921206,NA,NA,NA
9fd3907cd386b4069db29c360e00380b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48801373966747,NA,1.48801373966747,NA,NA,NA,NA,NA,NA,1.48801373966747,NA,NA,NA,NA
e7b5efba7aa52284489df715cb303369,NA,NA,NA,NA,1.45713806150406,1.45713806150406,NA,NA,1.45713806150406,1.45713806150406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45713806150406,NA,NA,NA,NA,NA,NA,NA,NA,1.45713806150406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bdc2522f9811b34d1fac5b3766623d5d,NA,NA,NA,NA,NA,NA,NA,NA,1.19806849256889,NA,1.1980684925689,1.1980684925689,NA,1.1980684925689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1980684925689,1.1980684925689,NA,1.1980684925689,NA,NA,NA
210fb47d652f13da9486b25957091c34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04142689707266,NA,1.04142689707266,NA,1.04142689707266,1.04142689707266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b79db38ff5f035f54010570271bd6c1f,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15273824120727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97589248533aaeccfdcd813d667285c0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6343338895474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6ae010262fe7b5686c527c8cad3b60bf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68682494963099,NA,NA,NA,NA,NA
e7f7420ea79320af33a9b7248e7e2f01,NA,NA,NA,NA,NA,NA,NA,4.53808428396991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17e6eeee6858f951b80f1747e3dba803,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57315510519367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57315510519366,NA,NA,NA,NA
7d6fbd0638dc138f7befda26a20f523a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81357541494331,NA,NA,NA,NA,1.81357541494331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49483ed70016b9e73b9856094198694b,NA,NA,NA,NA,NA,1.97847953919656,NA,NA,1.97847953919656,1.97847953919656,NA,NA,1.97847953919656,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97847953919656,NA,NA,1.97847953919656,NA,1.97847953919656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22f9d3173b23b6fd5f2b5106ff39251d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53079566296131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22a34cdcdf5eb44d5accc745805c8026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7371944236008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39337b8b2ce47fa1a846c8ac6d5433c9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47310188373997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5a8d218c8df63f4573884a830b713d1b,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92047882930481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
795a9f23aa8b348c70f1dc310fd93d45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92683064783694,NA,2.92683064783694,NA,NA,NA,NA
63f674ad82697c1364434a4d9afbe8b3,NA,NA,NA,NA,6.9184776082858,6.9184776082858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9184776082858,NA,NA,6.9184776082858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44f2f2d478cc9847416753c5766b4487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67381333532317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47c2399ec9cee288a46ed0d10c6cb2a4,NA,NA,NA,NA,NA,NA,NA,1.56675975807927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
999e5f6a7724f064a813fe10c7e7a85a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8503193734551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5def25ad50b484af52211b0f08cf76ad,NA,NA,NA,NA,NA,NA,NA,1.37265720296315,1.37265720296315,NA,NA,NA,1.37265720296315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37265720296315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37265720296315,1.37265720296315,1.37265720296315,NA,NA,NA
6eb55fe104d9d4bcfa6c5c43ddba0ddc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95973635637682,NA,NA,NA,NA,0.95973635637682,NA,NA,0.959736356376819,NA,NA,NA
6597a3583a1e81165215d4b3d1f10587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.752331650405644,NA,NA
a732f65d7cfa997415f3f2beea78b8de,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.400551321928676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86fe929f988cdaead50ee0ad714b70bc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93391271698635,3.93391271698634,3.93391271698635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93391271698635,NA,3.93391271698634,NA,NA,NA,NA,3.93391271698635,3.93391271698635,NA,3.93391271698635,NA,NA,NA
b7bad35db1b17c0e27231d70f64ea516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58678556547239,NA,NA,NA,NA
b19c324fb6bc3f70984c68a580351e9d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33443007716206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1b32a5c307be7ddbe244c350b83cdffe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52777647110705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52777647110705,NA,NA,4.52777647110705,NA,4.52777647110705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2d4ed63768c28ac3e67e8b2f0c84ceee,NA,4.04658397624271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4b1790b2624add8efad1fac7f94cc488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4531297236827,NA,NA,NA,NA,NA
f2511e3def4044135f11afd51d6f9eee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95730986524428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23b4f339a348ab5acf84eeff99534bdd,NA,NA,NA,NA,NA,NA,NA,1.74508103761329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0869c02b4d4ba18d425992ae43dcebbd,NA,NA,NA,3.19234714564099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19234714564098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a31d6f868eb824cd53fa6814d71dbf18,NA,3.55704695780221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456e1d3622477cca294c09be87ab833b,NA,NA,NA,NA,NA,1.73334223621857,1.73334223621858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cead9fd72f8c2321f4b6b3572c4e8211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96305536498684,NA,NA,NA
d1c3064da2fd2b92d50841e888791c43,NA,NA,NA,NA,2.25574216006092,NA,NA,NA,NA,NA,2.25574216006091,2.25574216006092,2.25574216006091,2.25574216006092,NA,NA,NA,NA,NA,NA,NA,NA,2.25574216006091,NA,NA,NA,NA,2.25574216006091,2.25574216006092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750fcc80f20cc2eee93c5131289a4357,NA,NA,NA,NA,NA,NA,NA,2.62046071852913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62046071852913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ea750ffc22ee7dfae0d3b73864c9e1e7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72463291530188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ae5d5f08465ac6b80dfecc7d7c8285ea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80306015043844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
da00be16778fd987b3d8f6de58bc3aa2,NA,NA,NA,NA,NA,NA,NA,3.08456094098778,NA,NA,NA,3.08456094098778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08456094098778,NA,3.08456094098778,3.08456094098778,NA,3.08456094098778,3.08456094098777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251463c62f0abb2e0600836c15fc5396,NA,NA,NA,NA,NA,NA,NA,0.829259211036213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72b69181daac2aa98ea4e2931b66570e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78102819536756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4d282c5551e5de81b180caa2d848de49,NA,NA,NA,NA,NA,NA,NA,2.52427715729312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aca5044ed045e488d158ed23fc1b5029,NA,NA,NA,NA,NA,NA,NA,1.42566760385853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23c55a255f939551d4086a742ced2a7b,NA,NA,NA,NA,NA,NA,NA,2.01037100405594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fbf7128a814f517b03f38b51512a327e,NA,NA,0.914263707920752,NA,0.914263707920752,0.91426370792075,NA,0.914263707920752,0.914263707920751,NA,NA,NA,NA,NA,0.914263707920752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.914263707920751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68747abfbf38a6e628fe46c95068f8c4,NA,NA,0.369875483568855,NA,NA,0.369875483568855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.369875483568854,0.369875483568855,NA,NA,NA,NA,0.369875483568855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aed9b18a0c538accdc67a010018c92b1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11435863369936,NA,1.11435863369936,1.11435863369936,1.11435863369935,1.11435863369936,1.11435863369936,1.11435863369936,NA,NA,NA,1.11435863369936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3599cd2b0f6b14597fa90b032bbe46d2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30111208572606,NA,NA,NA,NA,NA,NA,NA,1.30111208572606,NA,NA,NA
8d158344598c01957124bf75e8941828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04745577009359,1.04745577009359,NA,1.04745577009359,1.0474557700936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6ec36fffd2ae36cccc198cf9d1926bfa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.872468518316876,NA,0.872468518316876,NA,NA,NA,NA,NA,NA,NA,0.872468518316875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72879bf5b03fa087e19a10096fff4604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861901163862763,NA,NA,NA,NA,0.861901163862763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8e49161c3e4cc348ddec9f130508edd1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12478181420486,1.12478181420486,1.12478181420486,1.12478181420486,1.12478181420486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
990f97c04ae0520e7a68c40cdd190ddf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44617035595333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33a1c69342d1f7fb47ae40169393e110,NA,1.07384388638733,NA,NA,1.07384388638733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
