,s20230217001,s20230217002,s20230217003,s20230217004,s20230217005,s20230217006,s20230217023,s20230217024,s20230217025,s20230217026,s20230217027,s20230217028,s20230217029,s20230217030,s20230217038,s20230217039,s20230217040,s20230217041,s20230217042,s20230217043,s20230217044,s20230217045,s20230217062,s20230217063,s20230217064,s20230217065,s20230217066,s20230217067,s20230217068,s20230217069,s20230217077,s20230217078,s20230217079,s20230217080,s20230217081,s20230217082,s20230217083,s20230217084,s20230217085,s20230217086,s20230217104,s20230217105,s20230217106,s20230217107,s20230217108,s20230217109,s20230217110,s20230217111
C23H22O16,-16.1380055567821,-17.5508224323216,-18.0093568304186,-17.9976948108871,-16.0296308923234,-17.5023717895825,-16.5797069078106,-17.8418812532124,-17.6228215419603,-16.2472263289241,-17.8985315275834,-15.4486581575588,-16.7333230510196,-17.6587804843386,-18.3027387560682,-17.6828187828803,-16.2710218998122,-19.034139565055,-17.4703898434416,-17.9362971863414,-16.4922114917655,-18.8312714614592,-19.602996940963,-17.1542843238738,-18.6913897329444,-17.0568224287735,-18.1549472893112,-17.4486542662621,-17.9882784722666,-19.0661609614958,-17.2757557284137,-18.1672269673807,-17.4350790066138,-16.9101204067196,-19.3011135927014,-17.467036710638,-17.5747472729428,-17.3858369626497,-15.9663321323014,-18.5733549443889,-17.8188846203634,-19.6109655289372,-16.6491886058743,-15.8138119551907,-17.6697042023037,-18.5542128098275,-16.4153443573194,-16.9661463826857
C24H24O16,-18.5991287471883,-18.5133762585595,-18.2769574394125,-17.6258091577144,-16.0132558191543,-15.3780549819692,-17.6711125966931,-16.6199271679912,-17.4915367039869,-19.003024906652,-16.7158064210157,-16.6579482118176,-16.0331615587038,-18.8909258251619,-17.1847420089197,-16.2136506376529,-20.2485434537927,-14.8971926264926,-17.1896187528911,-16.3199201348998,-17.3414178382014,-17.7024999615502,-17.4799078552544,-19.0402649012343,-17.5029291070171,-17.1160407187708,-17.1691837564037,-18.3475140292532,-19.3594748211921,-18.0717722860719,-15.2594904182133,-15.4878292197598,-20.0595482602459,-18.5353545901612,-17.3978355110332,-16.7289379802128,-17.4530348883542,-16.9978186495012,-18.9581174139641,-16.4437332682373,-18.6149659117416,-15.7609809996035,-17.8082624818057,-17.6858583071473,-17.1187499868042,-17.6713833828456,-16.9432795167269,-17.0219866466801
C24H22O16,-17.495931344222,-18.189544162437,-15.3864410943567,-17.699012751944,-16.4221323794879,-17.8072594354903,-17.8041624424031,-15.2194525401927,-15.6893240169932,-15.0119664143641,-16.5063990864127,-17.1144190394837,-18.4395196764534,-21.0658602813572,-17.1438544708948,-18.5286970732442,-19.7816156384872,-16.1666690112052,-16.6378098593816,-16.577791111366,-15.5500251488411,-17.1880839190088,-17.8391942093664,-18.6976067702523,-17.4972277416389,-14.6186709577612,-18.3210897790524,-19.5881798946934,-16.7325825287641,-15.9902564531665,-18.4336973047671,-16.2006632013226,-17.725422940694,-17.0584134120364,-15.0907712242598,-19.7476677676669,-18.4942468557936,-16.1724000605867,-16.5603623643162,-18.0500728739933,-17.1375830218501,-18.934338040843,-18.4601664829149,-18.1405929525667,-17.4556231013709,-15.8345403234143,-18.3648843390477,-17.3028889074839
C25H24O16,-17.5187144097676,-18.5195275304878,-18.1319554901189,-16.4669511618037,-16.5881862549913,-18.1701061131395,-17.1381611376298,-15.444451096391,-17.0678715398897,-17.9593613192738,-14.9477951572141,-17.0885830421598,-19.2311938475389,-18.385970936496,-20.0197261073965,-16.9987066747659,-17.1375179753265,-16.4976894638584,-17.435726998336,-16.8612860292909,-17.0078299818426,-17.5842011993378,-17.5004901968548,-18.4139027895676,-16.436061367123,-19.092690926001,-18.6455038579603,-16.4184811088711,-17.4056043041804,-16.6870519837461,-20.6178664612765,-16.924066179557,-17.5265267415188,-17.8374160741395,-19.3276496605937,-18.0290113600298,-17.4285109624078,-17.3677969271076,-15.8097943592506,-18.7879866279839,-20.023733337342,-17.2291367966722,-17.4506202078337,-17.5731817101976,-16.5597747652767,-17.5197307007521,-18.8906924185066,-16.26298183523
C23H20O17,-16.5948578876243,-17.713269848048,-16.962323754941,-17.85684758894,-17.5402599332842,-17.8666248268516,-18.4658805503533,-17.1159385021714,-15.2631360319206,-17.7658478784236,-16.8580743030203,-17.0971127678122,-16.8845639953998,-18.9979142986762,-16.987361866274,-18.0201827325385,-17.0580204996039,-16.3834757267523,-18.0021359994587,-16.196520713411,-18.4850342808444,-20.6644565089293,-16.9648574510957,-17.2620871735163,-18.3831795543124,-17.1488567095559,-17.2451285933593,-15.2938395762422,-14.5541635949603,-17.9040224964544,-18.8173930066197,-16.541978343621,-17.550264373509,-17.3887912741783,-17.5143725080179,-19.5059466993562,-17.9518744900819,-17.1294354394683,-16.5894728328137,-19.5046367361314,-14.7103356058481,-18.5878611547441,-16.8668730897306,-16.3683016096874,-17.0747210783146,-19.5530972871383,-17.5346695795799,-16.8030085945218
C23H20O18,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,NA,NA,NA,NA,NA,NA,NA,NA,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,NA,-0.711835875105527,-0.711835875105527,NA,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527,-0.711835875105527
C23H22O17,-17.1738834278172,-17.4484773271559,-16.0970360245993,-18.3342484353864,-17.4348497432825,-20.1572841693307,-16.3444628918833,-15.5623645218934,-16.1808316563562,-17.6765734748109,-16.5289709427792,-16.386008067722,-18.1027260719263,-16.3576693975184,-18.0126211280115,-19.8732665066192,-16.5555521994936,-15.8284302188869,-14.9658955884321,-18.7541655764766,-14.8868318067269,-15.1245365759936,-17.617153732536,-17.6323647006324,-18.357302254753,-16.4809996265038,-18.1113241597907,-19.2827798166566,-16.19523799821,-17.4500973800188,-18.2737389758042,-16.9519665432278,-19.52303015904,-16.0088518521406,-16.2888983348509,-18.0982769823635,-13.9726099243351,-16.4902425642943,-19.9295786229376,-17.4897523750685,-18.7394927480526,-19.3648176017603,-15.7839356704795,-19.3607165167973,-18.4747087287946,-16.7021383316514,-16.2291439290639,-17.2944647768842
C24H24O17,-17.6009937959294,-18.1988157523639,-17.8467583153416,-17.7586096152232,-19.6114998893845,-15.6551788530041,-15.6206852159586,-17.5126595488796,-16.0717758786526,-17.5183244289748,-18.9413319794523,-19.5527204498975,-18.6736830703055,-17.2495317636168,-17.7114334180762,-17.1405836420762,-16.6828918956336,-16.5764729282396,-17.7812922382541,-16.1912602394574,-17.5730317314648,-18.0656399245673,-16.4670952930222,-16.1579120530653,-18.1230378954736,-19.0695841619257,-18.8331846199745,-18.0745109477783,-16.1632318962639,-18.8430615876681,-17.8348019785608,-18.0749227123599,-18.5256333329231,-17.8666234913233,-17.1684157806063,-17.4957738272069,-18.4849789029206,-17.8093013002151,-18.1548206448699,-16.5951934668688,-19.6712297364732,-18.0101370742562,-17.6595761608227,-18.4748998082954,-16.4136775045009,-21.1066242813134,-18.8369096931023,-17.110795311847
C24H22O17,-17.0078605594785,-17.0939986300299,-16.6048827272865,-17.0435602931719,-16.9816201774345,-15.6157019932177,-16.9732252473414,-16.9549326436741,-18.8714213220601,-16.5995451095611,-17.8655097290809,-17.4210685664533,-17.3969843820275,-13.6184398572756,-18.4864885025562,-18.6458167755441,-19.2957186753967,-19.7823402179357,-16.2595156933313,-15.3022285926263,-17.4708878756407,-17.3690051816827,-19.1737039673757,-14.1680891641202,-19.3534147828255,-18.5704347648386,-16.2527319439263,-18.5723359786249,-17.8438358785855,-16.5004663550997,-15.7681407206489,-16.0212664853487,-17.9341375289581,-15.9619697027731,-17.1746106089559,-16.187088992491,-18.5057274318513,-18.2865190976953,-15.0982096932971,-19.2889104363939,-19.1172376476554,-16.214765501548,-16.0928824258401,-18.1871291193521,-18.2666274712328,-17.0752254565321,-19.0825372155015,-16.8199206662232
C25H24O17,-16.1077026038979,-17.5134677321222,-16.5333972943148,-16.1180842851836,-17.2943250433056,-19.1471217173029,-17.252928552277,-17.1019307954967,-17.7761884369194,-16.8352572633169,-18.8917598706353,-17.0330457593784,-16.8016559295663,-16.6531354723395,-19.8639870535599,-16.3367208296658,-15.1973837269289,-17.1406094378362,-15.9071134821434,-16.6914690875661,-17.0404796640341,-18.8781039946605,-18.7741482028596,-16.0425514631003,-17.5152895983557,-17.810024486428,-18.4935762036105,-17.081407820858,-18.3778819981074,-17.9485819340441,-18.7579259629924,-16.754268978453,-17.040046825133,-17.5767608847104,-16.9059502869161,-18.5099828040597,-18.4656585102372,-17.011876648858,-18.1552099512142,-18.656453273341,-16.5342843073027,-19.1399394713847,-15.7316861214063,-17.0862748259078,-16.9084037239625,-18.3894529682718,-18.5709246748881,-16.149460329881
C23H22O18,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568,-0.647779608782568
C24H24O18,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,NA,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,NA,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,NA,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429,-0.392939088776429
C24H22O18,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,NA,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,NA,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285,-0.603579105228285
C25H24O18,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,NA,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148,-0.247637279080148
C21H20O16,-17.9679988180781,-16.2797739896408,-17.1073815709566,-17.0135175475275,-16.9434884994457,-17.0727260714263,-17.4524035329075,-17.4567082893783,-15.8507510470166,-16.9618035894513,-18.6810654530632,-18.8277471514891,-17.423926004272,-15.074129557788,-16.9348243983983,-15.7455801593334,-17.8447787284684,-18.7155896326878,-16.5642051108712,-16.8776656412917,-17.17263826824,-15.5835646272573,-17.2897000006213,-17.1746175248439,-16.536392863148,-16.844141392037,-17.0335725102673,-15.2952048265454,-18.1341162202455,-17.96264110561,-17.3218592369309,-16.7968907426625,-15.3105503733031,-16.6026495054493,-16.8793716112964,-16.16310782441,-22.1613424565559,-17.0631802647496,-18.1198717827083,-19.660439619621,-16.4129588746407,-19.5837880661004,-17.4838428805283,-18.5810478302929,-19.0514456328087,-17.4594095117985,-17.0071839275228,-17.6373130451215
C22H20O16,-14.9355891035725,-16.1072571613674,-17.3814874382336,-15.9474429698512,-17.8981078252785,-17.7508443405849,-18.4061503559054,-17.6817662838573,-16.6155580089341,-21.7142386672508,-16.7113412253821,-18.1713236604856,-18.6840990772965,-15.1356032518177,-18.9517175595538,-18.5752067739841,-16.3388875827568,-16.6820228398387,-17.5292372630155,-16.1026528982187,-17.6629181775377,-17.6249724781975,-15.2900131929711,-17.2903154215241,-17.3345465992055,-16.7472463715716,-17.6738478499867,-17.6808999318644,-18.2623354510244,-15.87964241927,-16.0230533608009,-17.2223020643672,-17.2369015075269,-18.1768751195158,-19.3820117209045,-17.0117239875708,-16.7488993821364,-18.724249195784,-18.5904768444406,-18.4478045467834,-16.7663427291764,-17.7758171185647,-15.9872886197379,-17.0536372060907,-16.4917826384428,-20.7102871612811,-17.4193107446615,-18.5941443566386
C21H22O16,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,NA,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273,-0.575523302225273
C22H24O16,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,NA,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,NA,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423,-0.872861573029423
C22H22O16,-19.448386435026,-18.3998339440882,-18.5154998727546,-15.0893525708806,-16.0686756004699,-19.3246345360836,-17.0520340679855,-18.6735764734312,-16.7274486945706,-18.2396248970796,-18.2531269911058,-15.3551929284084,-17.0884302088757,-17.1009195989912,-19.8563506399869,-19.7817553773745,-18.7757468802463,-17.2806387964461,-17.5856461462585,-18.3961337731676,-15.5886233763921,-19.0502187369414,-16.0125555009848,-17.0555229930007,-19.3683567834845,-19.0948467027996,-16.6838354675998,-16.7358025430727,-17.3293347851248,-17.2443922960763,-18.9102904257027,-17.1187635554474,-16.3547334966656,-17.6532345849995,-18.8115589171181,-19.9899931917485,-17.181020495396,-16.7289716084568,-17.6815832579027,-18.2232219122928,-16.6594301438728,-18.0094863404353,-17.4453604604268,-15.890099923207,-16.9067101353137,-17.0214831334373,-19.4294088358988,-16.6700397616534
C23H24O16,-19.6102484240796,-16.4725778443885,-17.1329677590344,-21.0765254304165,-16.1258931471203,-15.5740697927949,-16.5982057433145,-18.928643611671,-17.7888232488254,-20.3867285831102,-17.9069633265754,-16.6474708184811,-18.7592166954962,-16.4465952233729,-18.745943875289,-20.5229815273172,-17.1728730640119,-17.9627293663891,-17.197378012137,-16.534217454785,-16.5862018763183,-17.9226975181033,-18.0424396294572,-17.8118383718481,-16.834567298659,-17.0821032682006,-16.9334715619869,-15.4253629337685,-18.6770338255905,-17.7048204919851,-19.5300728341632,-16.8351570373806,-18.3239722273395,-18.6369350382116,-17.8354273847694,-17.9723518475137,-16.5030177831751,-17.8912504088811,-16.220597333863,-17.4200615885645,-19.4400484230862,-17.8437747577055,-15.1766661910037,-18.3514608842251,-19.7341098548997,-19.3182259623337,-17.8433159667912,-18.3020007809816
C21H20O18,-0.379567177624138,-0.379567177624138,NA,-0.379567177624138,-0.379567177624138,NA,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138,-0.379567177624138
C22H20O18,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855,-0.363871732981855
C21H20O17,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,NA,-0.181107834922633,NA,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,NA,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633,-0.181107834922633
C22H20O17,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,NA,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291,0.455179717743291
C21H22O17,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,NA,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756,-0.485287406622756
C22H24O17,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246,-0.208460909398246
