,s20230217007,s20230217008,s20230217009,s20230217010,s20230217011,s20230217012,s20230217013,s20230217031,s20230217032,s20230217033,s20230217035,s20230217036,s20230217037,s20230217046,s20230217047,s20230217048,s20230217049,s20230217050,s20230217051,s20230217052,s20230217053,s20230217070,s20230217071,s20230217072,s20230217073,s20230217074,s20230217075,s20230217076,s20230217087,s20230217088,s20230217089,s20230217090,s20230217091,s20230217092,s20230217093,s20230217094,s20230217112,s20230217113,s20230217114,s20230217115,s20230217116,s20230217118,s20230217119
C9H9O6N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07606000899344,1.07606000899344,1.07606000899344,1.07606000899344,1.07606000899344,NA
C10H11O6N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86672270623894,1.86672270623894,1.86672270623894,1.86672270623894,1.86672270623894,1.86672270623894
C10H11O7N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82558273181084,1.82558273181084,1.82558273181084,1.82558273181084,NA,1.82558273181084
C9H7O6N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.978845081048791,0.978845081048791,0.978845081048791,0.978845081048791,0.978845081048791,NA,0.978845081048791
C14H7O7N1,NA,NA,NA,NA,NA,NA,NA,0.868791659958816,0.868791659958816,0.868791659958816,0.868791659958816,0.868791659958816,0.868791659958816,NA,NA,NA,NA,NA,NA,NA,NA,0.868791659958816,0.868791659958816,0.868791659958816,NA,0.868791659958816,0.868791659958816,0.868791659958816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C14H7O8N1,NA,NA,NA,NA,NA,NA,NA,0.332156820765482,0.332156820765482,0.332156820765482,0.332156820765482,0.332156820765482,0.332156820765482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C15H7O8N1,NA,NA,NA,NA,NA,NA,NA,0.400365314335179,0.400365314335179,0.400365314335179,0.400365314335179,0.400365314335179,0.400365314335179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C12H7O7N1,NA,NA,NA,NA,NA,NA,NA,1.03579415733279,1.03579415733279,1.03579415733279,1.03579415733279,1.03579415733279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C15H9O7N1,0.808866043061806,0.808866043061806,0.808866043061806,0.808866043061806,0.808866043061806,NA,0.808866043061806,0.808866043061806,0.808866043061806,0.808866043061806,0.808866043061806,0.808866043061806,0.808866043061806,NA,NA,NA,NA,NA,NA,NA,NA,0.808866043061806,0.808866043061806,0.808866043061806,NA,0.808866043061806,0.808866043061806,0.808866043061806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C13H9O7N1,0.0362478412950871,0.0362478412950871,0.0362478412950871,0.0362478412950871,0.0362478412950871,0.0362478412950871,0.0362478412950871,0.0362478412950871,0.0362478412950871,0.0362478412950871,0.0362478412950871,0.0362478412950871,0.0362478412950871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C14H11O7N1,1.01484969348401,1.01484969348401,1.01484969348401,1.01484969348401,1.01484969348401,1.01484969348401,1.01484969348401,1.01484969348401,1.01484969348401,1.01484969348401,1.01484969348401,1.01484969348401,1.01484969348401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01484969348401,1.01484969348401,1.01484969348401,1.01484969348401,1.01484969348401,NA,1.01484969348401,1.01484969348401,1.01484969348401,1.01484969348401,1.01484969348401,1.01484969348401,1.01484969348401,1.01484969348401,1.01484969348401
C13H9O6N1,NA,NA,NA,NA,NA,NA,NA,0.1578211267386,0.1578211267386,0.1578211267386,NA,0.1578211267386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C14H11O6N1,NA,NA,NA,NA,NA,NA,NA,NA,0.0632910051594516,0.0632910051594516,0.0632910051594516,0.0632910051594516,0.0632910051594516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C12H11O9N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.531619655897592,0.531619655897592,0.531619655897592,0.531619655897592,0.531619655897592,NA,0.531619655897592
C12H9O9N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.321097193129387,0.321097193129387,0.321097193129387,0.321097193129387,0.321097193129387,NA,NA
C12H9O8N1,NA,NA,NA,NA,NA,NA,NA,0.177996555154023,0.177996555154023,0.177996555154023,NA,0.177996555154023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177996555154023,0.177996555154023,0.177996555154023,0.177996555154023,0.177996555154023,NA,0.177996555154023
C12H11O8N1,NA,NA,NA,NA,NA,NA,NA,0.119112756053894,0.119112756053894,0.119112756053894,0.119112756053894,0.119112756053894,0.119112756053894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119112756053894,0.119112756053894,0.119112756053894,0.119112756053894,0.119112756053894,0.119112756053894,0.119112756053894
C13H13O8N1,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,NA,0.345341187993773,0.345341187993773,NA,NA,NA,NA,NA,NA,NA,NA,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773,0.345341187993773
C13H13O9N1,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656,0.184784589048656
C13H11O8N1,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,NA,0.283712202066757,0.283712202066757,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,NA,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757,0.283712202066757
C14H13O8N1,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,NA,0.360052970441372,0.360052970441372,0.360052970441372,NA,NA,NA,NA,NA,NA,NA,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372,0.360052970441372
C13H11O9N1,-0.122415040299285,-0.122415040299285,-0.122415040299285,NA,-0.122415040299285,NA,-0.122415040299285,-0.122415040299285,-0.122415040299285,-0.122415040299285,NA,-0.122415040299285,-0.122415040299285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.122415040299285,-0.122415040299285,-0.122415040299285,-0.122415040299285,NA,-0.122415040299285,-0.122415040299285,-0.122415040299285,-0.122415040299285,-0.122415040299285,-0.122415040299285,-0.122415040299285,-0.122415040299285,-0.122415040299285
C14H13O9N1,-0.128401725472389,-0.128401725472389,-0.128401725472389,-0.128401725472389,-0.128401725472389,-0.128401725472389,-0.128401725472389,-0.128401725472389,-0.128401725472389,-0.128401725472389,-0.128401725472389,-0.128401725472389,-0.128401725472389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.128401725472389,-0.128401725472389,-0.128401725472389,-0.128401725472389,-0.128401725472389,-0.128401725472389,-0.128401725472389,-0.128401725472389,-0.128401725472389,-0.128401725472389,NA,NA,NA,-0.128401725472389,-0.128401725472389
C12H7O8N1,NA,NA,NA,NA,NA,NA,NA,0.268101928556466,NA,0.268101928556466,0.268101928556466,0.268101928556466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C13H9O8N1,-0.667464189580397,-0.667464189580397,-0.667464189580397,NA,-0.667464189580397,-0.667464189580397,-0.667464189580397,-0.667464189580397,-0.667464189580397,-0.667464189580397,-0.667464189580397,-0.667464189580397,-0.667464189580397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.667464189580397,-0.667464189580397,-0.667464189580397,-0.667464189580397,-0.667464189580397,NA,NA
C14H11O8N1,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,NA,0.105047122901234,0.105047122901234,NA,NA,0.105047122901234,0.105047122901234,NA,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,NA,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234,0.105047122901234
C14H9O8N1,-0.328952360770638,-0.328952360770638,-0.328952360770638,-0.328952360770638,-0.328952360770638,-0.328952360770638,-0.328952360770638,-0.328952360770638,-0.328952360770638,-0.328952360770638,-0.328952360770638,-0.328952360770638,-0.328952360770638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.328952360770638,-0.328952360770638,-0.328952360770638,-0.328952360770638,-0.328952360770638,-0.328952360770638,NA,-0.328952360770638,-0.328952360770638,-0.328952360770638,-0.328952360770638,-0.328952360770638,-0.328952360770638,NA,-0.328952360770638
C15H11O8N1,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,NA,NA,NA,NA,NA,NA,NA,NA,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,NA,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762,-0.204557034083762
C14H11O9N1,-0.246683987794972,-0.246683987794972,-0.246683987794972,-0.246683987794972,-0.246683987794972,-0.246683987794972,-0.246683987794972,-0.246683987794972,-0.246683987794972,-0.246683987794972,-0.246683987794972,-0.246683987794972,-0.246683987794972,-0.246683987794972,-0.246683987794972,-0.246683987794972,-0.246683987794972,NA,-0.246683987794972,-0.246683987794972,NA,NA,NA,NA,NA,NA,NA,NA,-0.246683987794972,-0.246683987794972,-0.246683987794972,-0.246683987794972,-0.246683987794972,NA,-0.246683987794972,-0.246683987794972,-0.246683987794972,-0.246683987794972,NA,NA,NA,-0.246683987794972,-0.246683987794972
C14H9O9N1,-0.387823443503442,-0.387823443503442,-0.387823443503442,-0.387823443503442,-0.387823443503442,-0.387823443503442,-0.387823443503442,-0.387823443503442,-0.387823443503442,-0.387823443503442,-0.387823443503442,-0.387823443503442,-0.387823443503442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.387823443503442,-0.387823443503442,-0.387823443503442,-0.387823443503442,-0.387823443503442,NA,NA
C15H11O9N1,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,NA,-0.184533927541008,-0.184533927541008,NA,NA,NA,NA,NA,NA,NA,NA,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,-0.184533927541008,NA,NA,NA,-0.184533927541008,-0.184533927541008
C13H7O9N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.964210101854802,0.964210101854802,0.964210101854802,0.964210101854802,0.964210101854802,NA,NA
C18H15O8N1,-0.177514917342887,-0.177514917342887,-0.177514917342887,-0.177514917342887,-0.177514917342887,-0.177514917342887,-0.177514917342887,-0.177514917342887,-0.177514917342887,-0.177514917342887,-0.177514917342887,-0.177514917342887,-0.177514917342887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.177514917342887,-0.177514917342887,-0.177514917342887,-0.177514917342887,-0.177514917342887,-0.177514917342887,-0.177514917342887,NA,-0.177514917342887,-0.177514917342887,-0.177514917342887,-0.177514917342887,-0.177514917342887,-0.177514917342887
C19H17O8N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.421481958891251,-0.421481958891251,-0.421481958891251,-0.421481958891251,-0.421481958891251,-0.421481958891251
C17H15O8N1,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,NA,-0.104543782813517,-0.104543782813517,NA,NA,NA,NA,NA,NA,NA,NA,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517,-0.104543782813517
C18H17O8N1,-0.346316972679119,-0.346316972679119,-0.346316972679119,-0.346316972679119,-0.346316972679119,-0.346316972679119,-0.346316972679119,NA,-0.346316972679119,-0.346316972679119,-0.346316972679119,-0.346316972679119,-0.346316972679119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.346316972679119,-0.346316972679119,-0.346316972679119,-0.346316972679119,-0.346316972679119,-0.346316972679119,-0.346316972679119,-0.346316972679119,-0.346316972679119,-0.346316972679119,-0.346316972679119,-0.346316972679119,-0.346316972679119,-0.346316972679119,-0.346316972679119
C19H17O9N1,-0.204082572327399,-0.204082572327399,-0.204082572327399,-0.204082572327399,-0.204082572327399,-0.204082572327399,-0.204082572327399,NA,-0.204082572327399,-0.204082572327399,-0.204082572327399,-0.204082572327399,-0.204082572327399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.204082572327399,-0.204082572327399,-0.204082572327399,-0.204082572327399,-0.204082572327399,-0.204082572327399,-0.204082572327399,-0.204082572327399,-0.204082572327399,-0.204082572327399,-0.204082572327399,-0.204082572327399,-0.204082572327399,-0.204082572327399,-0.204082572327399
C17H15O9N1,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,NA,-0.184560127720724,-0.184560127720724,NA,NA,NA,NA,NA,NA,NA,NA,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724,-0.184560127720724
C18H17O9N1,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,NA,0.131492194023886,0.131492194023886,NA,0.131492194023886,0.131492194023886,0.131492194023886,NA,0.131492194023886,NA,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886,0.131492194023886
C15H13O8N1,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,NA,NA,NA,NA,NA,NA,NA,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044,-0.322268868800044
C16H13O8N1,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,NA,NA,NA,NA,NA,NA,NA,NA,-0.464088080599545,-0.464088080599545,-0.464088080599545,NA,-0.464088080599545,NA,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545,-0.464088080599545
C15H13O9N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.513385005106992,-0.513385005106992,-0.513385005106992,-0.513385005106992,-0.513385005106992,-0.513385005106992,-0.513385005106992,-0.513385005106992,-0.513385005106992,-0.513385005106992,NA,NA,NA,-0.513385005106992,-0.513385005106992
C16H13O9N1,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,NA,-0.411875576107757,-0.411875576107757,NA,NA,NA,NA,NA,NA,NA,NA,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757,-0.411875576107757
C16H15O8N1,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,NA,-0.210256494980654,-0.210256494980654,NA,NA,NA,NA,NA,NA,NA,NA,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654,-0.210256494980654
C17H17O8N1,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,NA,-0.103058522529636,-0.103058522529636,NA,NA,NA,NA,NA,NA,NA,NA,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636,-0.103058522529636
C15H15O8N1,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,NA,NA,NA,NA,NA,NA,NA,NA,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407,-0.240614379781407
C16H17O8N1,-0.398489020070421,-0.398489020070421,-0.398489020070421,-0.398489020070421,-0.398489020070421,-0.398489020070421,-0.398489020070421,NA,-0.398489020070421,-0.398489020070421,-0.398489020070421,-0.398489020070421,-0.398489020070421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.398489020070421,-0.398489020070421,-0.398489020070421,-0.398489020070421,-0.398489020070421,-0.398489020070421,-0.398489020070421,-0.398489020070421,-0.398489020070421,-0.398489020070421,-0.398489020070421,-0.398489020070421,-0.398489020070421,-0.398489020070421,-0.398489020070421
C16H15O9N1,-0.576613302354063,-0.576613302354063,-0.576613302354063,-0.576613302354063,-0.576613302354063,-0.576613302354063,-0.576613302354063,NA,-0.576613302354063,-0.576613302354063,-0.576613302354063,-0.576613302354063,-0.576613302354063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.576613302354063,-0.576613302354063,-0.576613302354063,-0.576613302354063,-0.576613302354063,-0.576613302354063,-0.576613302354063,-0.576613302354063,-0.576613302354063,-0.576613302354063,-0.576613302354063,-0.576613302354063,-0.576613302354063,-0.576613302354063,-0.576613302354063
C17H17O9N1,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,NA,NA,NA,NA,NA,NA,NA,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514,-0.240254005153514
C15H15O9N1,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,NA,-0.407666212645271,-0.407666212645271,-0.407666212645271,NA,NA,NA,NA,NA,NA,NA,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,-0.407666212645271,NA,NA,NA,-0.407666212645271,-0.407666212645271
C16H17O9N1,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,NA,-0.185249117353187,-0.185249117353187,NA,-0.185249117353187,-0.185249117353187,-0.185249117353187,NA,-0.185249117353187,NA,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,-0.185249117353187,NA,NA,NA,-0.185249117353187,-0.185249117353187
C18H15O10N1,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,NA,-0.315862681916273,-0.315862681916273,NA,NA,NA,NA,NA,NA,NA,NA,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273,-0.315862681916273
